INFO:random-gd-1030:trial:      0 / 100_000  |  f_evals:       2_679 / 50_000_000  |  f_min: 1.112488e-09
INFO:random-gd-1030:trial:  1_182 / 100_000  |  f_evals:   2_271_583 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_183 / 100_000  |  f_evals:   2_272_647 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_184 / 100_000  |  f_evals:   2_273_046 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_185 / 100_000  |  f_evals:   2_274_034 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_186 / 100_000  |  f_evals:   2_274_433 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_187 / 100_000  |  f_evals:   2_284_408 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_188 / 100_000  |  f_evals:   2_286_384 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_189 / 100_000  |  f_evals:   2_296_131 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_190 / 100_000  |  f_evals:   2_297_195 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_191 / 100_000  |  f_evals:   2_297_822 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_192 / 100_000  |  f_evals:   2_303_427 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_193 / 100_000  |  f_evals:   2_304_073 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_194 / 100_000  |  f_evals:   2_304_472 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_195 / 100_000  |  f_evals:   2_305_042 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_196 / 100_000  |  f_evals:   2_308_614 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_197 / 100_000  |  f_evals:   2_314_257 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_198 / 100_000  |  f_evals:   2_316_746 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_199 / 100_000  |  f_evals:   2_317_335 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_200 / 100_000  |  f_evals:   2_332_383 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_201 / 100_000  |  f_evals:   2_336_848 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_202 / 100_000  |  f_evals:   2_337_741 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_203 / 100_000  |  f_evals:   2_342_529 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_204 / 100_000  |  f_evals:   2_342_928 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_205 / 100_000  |  f_evals:   2_344_866 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_206 / 100_000  |  f_evals:   2_345_265 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_207 / 100_000  |  f_evals:   2_345_911 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_208 / 100_000  |  f_evals:   2_348_419 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_209 / 100_000  |  f_evals:   2_349_445 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_210 / 100_000  |  f_evals:   2_349_844 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_211 / 100_000  |  f_evals:   2_350_699 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_212 / 100_000  |  f_evals:   2_351_345 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_213 / 100_000  |  f_evals:   2_352_713 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_214 / 100_000  |  f_evals:   2_353_663 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_215 / 100_000  |  f_evals:   2_360_085 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_216 / 100_000  |  f_evals:   2_360_731 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_217 / 100_000  |  f_evals:   2_361_491 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_218 / 100_000  |  f_evals:   2_362_213 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_219 / 100_000  |  f_evals:   2_369_680 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_220 / 100_000  |  f_evals:   2_374_373 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_221 / 100_000  |  f_evals:   2_375_342 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_222 / 100_000  |  f_evals:   2_376_026 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_223 / 100_000  |  f_evals:   2_376_653 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_224 / 100_000  |  f_evals:   2_377_052 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_225 / 100_000  |  f_evals:   2_379_978 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_226 / 100_000  |  f_evals:   2_380_377 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_227 / 100_000  |  f_evals:   2_387_654 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_228 / 100_000  |  f_evals:   2_391_378 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_229 / 100_000  |  f_evals:   2_392_081 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_230 / 100_000  |  f_evals:   2_393_164 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_231 / 100_000  |  f_evals:   2_393_734 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_232 / 100_000  |  f_evals:   2_394_893 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_233 / 100_000  |  f_evals:   2_395_292 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_234 / 100_000  |  f_evals:   2_395_900 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_235 / 100_000  |  f_evals:   2_397_363 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_236 / 100_000  |  f_evals:   2_397_952 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_237 / 100_000  |  f_evals:   2_406_331 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_238 / 100_000  |  f_evals:   2_412_069 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_239 / 100_000  |  f_evals:   2_412_696 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_240 / 100_000  |  f_evals:   2_413_608 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_241 / 100_000  |  f_evals:   2_414_007 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_242 / 100_000  |  f_evals:   2_414_558 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_243 / 100_000  |  f_evals:   2_415_394 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_244 / 100_000  |  f_evals:   2_421_778 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_245 / 100_000  |  f_evals:   2_422_652 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_246 / 100_000  |  f_evals:   2_423_051 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_247 / 100_000  |  f_evals:   2_426_737 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_248 / 100_000  |  f_evals:   2_427_136 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_249 / 100_000  |  f_evals:   2_428_656 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_250 / 100_000  |  f_evals:   2_430_005 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_251 / 100_000  |  f_evals:   2_431_734 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_252 / 100_000  |  f_evals:   2_437_871 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_253 / 100_000  |  f_evals:   2_438_631 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_254 / 100_000  |  f_evals:   2_439_904 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_255 / 100_000  |  f_evals:   2_440_303 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_256 / 100_000  |  f_evals:   2_440_683 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_257 / 100_000  |  f_evals:   2_441_082 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_258 / 100_000  |  f_evals:   2_441_481 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_259 / 100_000  |  f_evals:   2_442_773 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_260 / 100_000  |  f_evals:   2_453_736 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_261 / 100_000  |  f_evals:   2_454_382 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_262 / 100_000  |  f_evals:   2_454_876 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_263 / 100_000  |  f_evals:   2_455_579 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_264 / 100_000  |  f_evals:   2_456_339 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_265 / 100_000  |  f_evals:   2_457_023 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_266 / 100_000  |  f_evals:   2_457_612 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_267 / 100_000  |  f_evals:   2_466_732 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_268 / 100_000  |  f_evals:   2_467_701 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_269 / 100_000  |  f_evals:   2_468_176 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_270 / 100_000  |  f_evals:   2_468_651 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_271 / 100_000  |  f_evals:   2_476_327 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_272 / 100_000  |  f_evals:   2_477_353 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_273 / 100_000  |  f_evals:   2_477_752 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_274 / 100_000  |  f_evals:   2_478_493 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_275 / 100_000  |  f_evals:   2_478_930 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_276 / 100_000  |  f_evals:   2_479_329 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_277 / 100_000  |  f_evals:   2_480_355 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_278 / 100_000  |  f_evals:   2_484_440 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_279 / 100_000  |  f_evals:   2_484_839 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_280 / 100_000  |  f_evals:   2_485_390 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_281 / 100_000  |  f_evals:   2_486_340 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_282 / 100_000  |  f_evals:   2_487_879 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_283 / 100_000  |  f_evals:   2_488_677 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_284 / 100_000  |  f_evals:   2_489_418 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_285 / 100_000  |  f_evals:   2_491_736 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_286 / 100_000  |  f_evals:   2_494_605 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_287 / 100_000  |  f_evals:   2_496_106 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_288 / 100_000  |  f_evals:   2_499_716 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_289 / 100_000  |  f_evals:   2_500_723 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_290 / 100_000  |  f_evals:   2_501_122 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_291 / 100_000  |  f_evals:   2_502_927 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_292 / 100_000  |  f_evals:   2_506_347 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_293 / 100_000  |  f_evals:   2_506_746 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_294 / 100_000  |  f_evals:   2_521_756 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_295 / 100_000  |  f_evals:   2_522_155 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_296 / 100_000  |  f_evals:   2_523_143 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_297 / 100_000  |  f_evals:   2_533_992 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_298 / 100_000  |  f_evals:   2_534_600 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_299 / 100_000  |  f_evals:   2_535_455 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_300 / 100_000  |  f_evals:   2_536_177 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_301 / 100_000  |  f_evals:   2_541_972 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_302 / 100_000  |  f_evals:   2_546_722 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_303 / 100_000  |  f_evals:   2_547_786 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_304 / 100_000  |  f_evals:   2_548_242 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_305 / 100_000  |  f_evals:   2_558_768 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_306 / 100_000  |  f_evals:   2_559_433 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_307 / 100_000  |  f_evals:   2_560_478 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_308 / 100_000  |  f_evals:   2_560_877 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_309 / 100_000  |  f_evals:   2_561_276 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_310 / 100_000  |  f_evals:   2_561_865 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_311 / 100_000  |  f_evals:   2_565_627 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_312 / 100_000  |  f_evals:   2_574_861 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_313 / 100_000  |  f_evals:   2_575_374 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_314 / 100_000  |  f_evals:   2_577_027 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_315 / 100_000  |  f_evals:   2_577_692 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_316 / 100_000  |  f_evals:   2_578_946 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_317 / 100_000  |  f_evals:   2_579_345 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_318 / 100_000  |  f_evals:   2_580_200 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_319 / 100_000  |  f_evals:   2_581_340 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_320 / 100_000  |  f_evals:   2_583_544 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_321 / 100_000  |  f_evals:   2_583_943 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_322 / 100_000  |  f_evals:   2_589_092 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_323 / 100_000  |  f_evals:   2_589_909 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_324 / 100_000  |  f_evals:   2_590_308 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_325 / 100_000  |  f_evals:   2_590_821 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_326 / 100_000  |  f_evals:   2_591_999 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_327 / 100_000  |  f_evals:   2_593_956 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_328 / 100_000  |  f_evals:   2_594_355 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_329 / 100_000  |  f_evals:   2_595_457 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_330 / 100_000  |  f_evals:   2_596_502 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_331 / 100_000  |  f_evals:   2_596_996 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_332 / 100_000  |  f_evals:   2_597_395 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_333 / 100_000  |  f_evals:   2_598_706 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_334 / 100_000  |  f_evals:   2_599_333 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_335 / 100_000  |  f_evals:   2_600_131 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_336 / 100_000  |  f_evals:   2_600_853 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_337 / 100_000  |  f_evals:   2_610_277 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_338 / 100_000  |  f_evals:   2_613_488 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_339 / 100_000  |  f_evals:   2_613_887 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_340 / 100_000  |  f_evals:   2_614_419 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_341 / 100_000  |  f_evals:   2_614_818 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_342 / 100_000  |  f_evals:   2_615_217 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_343 / 100_000  |  f_evals:   2_616_167 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_344 / 100_000  |  f_evals:   2_617_212 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_345 / 100_000  |  f_evals:   2_620_309 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_346 / 100_000  |  f_evals:   2_627_738 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_347 / 100_000  |  f_evals:   2_629_410 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_348 / 100_000  |  f_evals:   2_630_569 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_349 / 100_000  |  f_evals:   2_631_234 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_350 / 100_000  |  f_evals:   2_632_108 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_351 / 100_000  |  f_evals:   2_633_324 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_352 / 100_000  |  f_evals:   2_634_274 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_353 / 100_000  |  f_evals:   2_635_186 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_354 / 100_000  |  f_evals:   2_636_307 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_355 / 100_000  |  f_evals:   2_645_484 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_356 / 100_000  |  f_evals:   2_645_883 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_357 / 100_000  |  f_evals:   2_646_928 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_358 / 100_000  |  f_evals:   2_648_277 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_359 / 100_000  |  f_evals:   2_648_885 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_360 / 100_000  |  f_evals:   2_649_569 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_361 / 100_000  |  f_evals:   2_656_048 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_362 / 100_000  |  f_evals:   2_657_701 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_363 / 100_000  |  f_evals:   2_658_100 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_364 / 100_000  |  f_evals:   2_658_499 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_365 / 100_000  |  f_evals:   2_660_893 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_366 / 100_000  |  f_evals:   2_661_292 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_367 / 100_000  |  f_evals:   2_662_242 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_368 / 100_000  |  f_evals:   2_664_503 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_369 / 100_000  |  f_evals:   2_664_902 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_370 / 100_000  |  f_evals:   2_666_080 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_371 / 100_000  |  f_evals:   2_666_935 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_372 / 100_000  |  f_evals:   2_676_720 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_373 / 100_000  |  f_evals:   2_677_119 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_374 / 100_000  |  f_evals:   2_678_069 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_375 / 100_000  |  f_evals:   2_678_468 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_376 / 100_000  |  f_evals:   2_679_722 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_377 / 100_000  |  f_evals:   2_680_121 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_378 / 100_000  |  f_evals:   2_681_812 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_379 / 100_000  |  f_evals:   2_682_306 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_380 / 100_000  |  f_evals:   2_682_705 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_381 / 100_000  |  f_evals:   2_683_427 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_382 / 100_000  |  f_evals:   2_687_018 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_383 / 100_000  |  f_evals:   2_687_930 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_384 / 100_000  |  f_evals:   2_688_557 / 50_000_000  |  f_min: 1.940531e-12
